,title,price,link
20,"Acer Aspire Lite 11th Gen Intel Core i3 Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","31,490",https://amazon.in//Acer-Premium-Windows-AL15-51-39-62cm/dp/B0C8P8G3WJ/ref=sr_1_78?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4&dib_tag=se&keywords=laptop&qid=1725434361&sprefix=laptop%2Caps%2C239&sr=8-78
21,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","38,990",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_79?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4&dib_tag=se&keywords=laptop&qid=1725434361&sprefix=laptop%2Caps%2C239&sr=8-79
22,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","94,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS/dp/B0CHMZRC89/ref=sr_1_80?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4&dib_tag=se&keywords=laptop&qid=1725434361&sprefix=laptop%2Caps%2C239&sr=8-80
23,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/Iron Grey/1.65 Kg) MTM(83CR000VIN)  ","40,790",https://amazon.in//Lenovo-39-62cm-Antiglare-Laptop-Windows/dp/B0D39BVJ7Y/ref=sr_1_81?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4&dib_tag=se&keywords=laptop&qid=1725434361&sprefix=laptop%2Caps%2C239&sr=8-81
24,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,490",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_8?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xs080xlztH2YMlhp2jP0k5oWtWcdPBPWNaNdaPkXvBBcHmZvn4lyYvqHoWDH1Sc0d015FXCXJBuT7Kfv74Z87S-FvWVfV4DpyjoVTSByw6lvADbxJiSn_snSPx2tl-uWph7kZ7CfY9lU0dSc7sApWwNjwi7uaOHLW4J8-dO_5nrDdNioSyLQtekNPM-MmkO9jqn-DH3gSGEj-ElcNcTrHWT9NkX1IMNLtcndd19AlYc.BJEm9X5B-o3mOxgX9BZc29NnWbJNcXbVK7b80UQePAM&dib_tag=se&keywords=laptop&qid=1725434340&sprefix=laptop%2Caps%2C239&sr=8-8
25,JioBook 11 Android 4G Laptop (Mediatek 8788 Octa-core 2 GHz/ARM Mali G72 MP3 @800 MHz/29.5cms 60 Hz/Thin and Light Laptop/ 4 GB LPDDR4/ 64 GB eMMC/JioOS/Dual Band Wi-Fi/Blue/ 990 GMS)/Office Included  ,"15,599",https://amazon.in//JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_82?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4&dib_tag=se&keywords=laptop&qid=1725434361&sprefix=laptop%2Caps%2C239&sr=8-82
26,"ASUS Vivobook 16X 2023, Intel Core i5-13500H 13th Gen, 16.0-inch FHD+ 120Hz, Creator/Gaming Laptop, Thin & Light Laptop (16GB/512GB SSD/RTX 3050 4GB/Win11/FingerPrint/Silver/1.80 kg),K3605VC-MB542WS  ","75,990",https://amazon.in//ASUS-SmartChoice-i5-13500H-FingerPrint-K3605VC-MB542WS/dp/B0C37B2V6Q/ref=sr_1_83?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4&dib_tag=se&keywords=laptop&qid=1725434361&sprefix=laptop%2Caps%2C239&sr=8-83
27,"Dell Inspiron 5430 Laptop, 13th Gen Intel Core i5-1335U Processor/16GB/1TB SSD/14.0"" (35.56CM) FHD+ WVA 250 nits/Backlit KB + FPR/Win 11+MSO'21/15 Month McAfee/Platinum Silver/Thin & Light- 1.59KG  ","72,890",https://amazon.in//Dell-Inspiron-5430-i5-1335U-Processor/dp/B0CBC9HLLC/ref=sr_1_84?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4&dib_tag=se&keywords=laptop&qid=1725434361&sprefix=laptop%2Caps%2C239&sr=8-84
28,"Lenovo IdeaPad Slim 3 AMD Ryzen 3 7320U 15.6 inch (39.6cm) FHD Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008DIN  ","32,980",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MzkwMTI3NzgwNDMyMDkzOjE3MjU0MzQzNjE6c3BfYnRmOjMwMDI4NzA4MTI1MjAzMjo6MDo6&url=%2FLenovo-IdeaPad-39-6cm-Windows-82XQ008DIN%2Fdp%2FB0CCP88X9Q%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434361%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
29,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam  ","16,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MzkwMTI3NzgwNDMyMDkzOjE3MjU0MzQzNjE6c3BfYnRmOjMwMDI3ODI3ODA4NDgzMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.CX4PpikaQj_wG2VzCk2bJCQMVm-Ajj7Oa5byXZLJvLG5NuINVKpMNX3udt-MjBZxI_Rp0ju2u0yUAJI-xM2CAp3RIhyVJf59CnUoqU3DbN-JNQtoHdHHqeRFfY0D_G1PNHToqXxdEalwrFx6mqUCXJSbrgwtg_h5WiRd_5gZ0n6pX5dgSHJ0U42cg3yHmFM-tX3Emdjp4o43tErGyGOaqS5KAmrIxcd9XtwvWP1aieI.cN6Fr1Rdap6VTHj2cSpKCUtIZJdCPhW7JoYb_SAZFj4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434361%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
30,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue, 1.76 Kg  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NjAwMDcyNjE3NTQ2OTAwOjE3MjU0MzQzNjU6c3BfYXRmX25leHQ6MzAwMDY3NDEwODgwODMyOjowOjo&url=%2FZEBRONICS-Intel-Core-1235U-Laptop%2Fdp%2FB0CJ5H8GD1%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434365%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
31,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/1 Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83ER008DIN  ","54,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NjAwMDcyNjE3NTQ2OTAwOjE3MjU0MzQzNjU6c3BfYXRmX25leHQ6MzAwMTAzMTk3MjU2NzMyOjowOjo&url=%2FLenovo-IdeaPad-i5-12450H-Warranty-83ER008DIN%2Fdp%2FB0CNVH114V%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434365%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
32,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","38,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_83?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk&dib_tag=se&keywords=laptop&qid=1725434365&sprefix=laptop%2Caps%2C239&sr=8-83
33,"ASUS Vivobook 15, 15.6-inch (39.62 cm) FHD, Intel Pentium Gold 7505, Thin and Light Laptop, (8GB RAM/256GB SSD/Intergrated Graphics/Windows 11 Home/Indie Black/1.8 Kg), X1500EA-EJ111WS  ","25,990",https://amazon.in//ASUS-Vivobook-15-6-inch-Intergrated-X1500EA-EJ111WS/dp/B0CRZ5JH8X/ref=sr_1_84?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk&dib_tag=se&keywords=laptop&qid=1725434365&sprefix=laptop%2Caps%2C239&sr=8-84
34,"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN  ","30,490",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_85?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk&dib_tag=se&keywords=laptop&qid=1725434365&sprefix=laptop%2Caps%2C239&sr=8-85
35,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa Built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","63,990",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_9?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xs080xlztH2YMlhp2jP0k5oWtWcdPBPWNaNdaPkXvBBcHmZvn4lyYvqHoWDH1Sc0d015FXCXJBuT7Kfv74Z87S-FvWVfV4DpyjoVTSByw6lvADbxJiSn_snSPx2tl-uWph7kZ7CfY9lU0dSc7sApWwNjwi7uaOHLW4J8-dO_5nrDdNioSyLQtekNPM-MmkO9jqn-DH3gSGEj-ElcNcTrHWT9NkX1IMNLtcndd19AlYc.BJEm9X5B-o3mOxgX9BZc29NnWbJNcXbVK7b80UQePAM&dib_tag=se&keywords=laptop&qid=1725434340&sprefix=laptop%2Caps%2C239&sr=8-9
36,"HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Laptop (15.6 inch, Silver, 2.3 kg)  ","34,000",https://amazon.in//HP-Intel-Core-12th-1215U/dp/B0CKHWTWSZ/ref=sr_1_86?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk&dib_tag=se&keywords=laptop&qid=1725434365&sprefix=laptop%2Caps%2C239&sr=8-86
37,"Dell [Smartchoice] G15-5530 Gaming Laptop, Intel Core i5-13450HX, 16GB DDR5, 1TB, NVIDIA RTX 3050,6GB GDDR6,15.6"" (39.62cm) FHD 120Hz 250 nits,Backlit KB Orange,Win 11 + MSO'21,Dark Shadow Gray,2.65kg  ","77,490",https://amazon.in//Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_87?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk&dib_tag=se&keywords=laptop&qid=1725434365&sprefix=laptop%2Caps%2C239&sr=8-87
38,"HP Laptop 14, IntelÂ® Coreâ„¢ i3-1215U, 14-inch(35.6 cm), FHD,8GB DDR4,512GB SSD,MSO,Dual Speakers,Win 11,Silver, 1.46 kg,14s-dq5138TU  ","37,690",https://amazon.in//HP-i3-1215U-14-inch-Speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_88?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk&dib_tag=se&keywords=laptop&qid=1725434365&sprefix=laptop%2Caps%2C239&sr=8-88
39,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16 GB RAM/512 GB SSD/Win11 Home/Intel Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, White Backlit Keyboard, Steel Gray, 1.59KG  ","43,990",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4ZBJLT9/ref=sr_1_89?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk&dib_tag=se&keywords=laptop&qid=1725434365&sprefix=laptop%2Caps%2C239&sr=8-89
40,"Acer One 14 AMD Ryzen 3 3250U Processor (8GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Laptop Z2-493 with 35.56 cm (14.0"") HD Display  ","25,468",https://amazon.in//Acer-Processor-Graphics-Windows-Z2-493/dp/B0C3R5VWP3/ref=sr_1_90?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk&dib_tag=se&keywords=laptop&qid=1725434365&sprefix=laptop%2Caps%2C239&sr=8-90
41,"MSI Thin 15, Intel 12th Gen. Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB /Cosmos Gray/1.86Kg), B12UC-1692IN  ","56,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NjAwMDcyNjE3NTQ2OTAwOjE3MjU0MzQzNjU6c3BfbXRmOjMwMDI0NjA4OTY2MDkzMjo6MDo6&url=%2FMSI-i5-12450H-Windows-GeForce-B12UC-1692IN%2Fdp%2FB0CV9P2BB8%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434365%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
42,"MSI Thin 15, Intel 13th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1804IN  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NjAwMDcyNjE3NTQ2OTAwOjE3MjU0MzQzNjU6c3BfbXRmOjMwMDI0NjA4OTY2MDYzMjo6MDo6&url=%2FMSI-i7-13620H-Windows-GeForce-B13UC-1804IN%2Fdp%2FB0CV9LFHYG%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.qX2oRmz0BF6iX015DjDJ33DGH_SfSB9u4wHZe1Xe7Hnn78jh8ISv2WmaL0ULP4eAvV1v6oRfnV8X40IwB4Aom4veZYQswVy1vifdBDfkHSyrZ7a9b-0UgCtncOLGU70p9VIfgGNo2FWEBbikXeb7B5skqSf1Cj1p62mry0VaPwGfjHx0un9tXalK2T1la6Ky86vKRpgAueXfrb7dir3p0wY9SehmkVNE5L1j99h3DvE.BsAaHDEuzX_Ap3UUptMIu8ZgOWXcEEO_VOv5p84T3Sk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434365%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
